"","PSAvC","PSAvPSO"
"A_32_P201498",0,0
"A_32_P201521",0,0
"A_32_P201530",0,0
"A_32_P201564",0,0
"A_32_P201579",0,0
"A_32_P201603",0,0
"A_32_P201616",0,0
"A_32_P201620",0,0
"A_32_P201677",0,0
"A_32_P201723",0,0
"A_32_P201754",0,0
"A_32_P201773",0,0
"A_32_P201785",0,0
"A_32_P201792",0,0
"A_32_P201868",0,0
"A_32_P201897",0,0
"A_32_P201923",0,0
"A_32_P201958",0,0
"A_32_P201976",0,0
"A_32_P201979",0,0
"A_32_P202013",0,0
"A_32_P20203",0,0
"A_32_P202042",0,0
"A_32_P202057",0,0
"A_32_P202066",0,0
"A_32_P202082",0,0
"A_32_P202092",0,0
"A_32_P202125",0,0
"A_32_P202134",0,0
"A_32_P202182",0,0
"A_32_P20221",0,0
"A_32_P202214",0,0
"A_32_P202246",0,0
"A_32_P202273",0,0
"A_32_P20240",0,0
"A_32_P202438",0,0
"A_32_P202472",0,0
"A_32_P202488",1,0
"A_32_P202502",0,0
"A_32_P202587",0,0
"A_32_P202588",0,0
"A_32_P202597",0,0
"A_32_P202621",0,0
"A_32_P202703",0,0
"A_32_P202708",0,0
"A_32_P202719",0,0
"A_32_P202759",0,0
"A_32_P202778",0,0
"A_32_P202798",0,0
"A_32_P202859",0,0
"A_32_P20288",0,0
"A_32_P202886",0,0
"A_32_P202913",0,0
"A_32_P20294",0,0
"A_32_P202977",0,0
"A_32_P20300",0,0
"A_32_P203013",0,0
"A_32_P203029",0,0
"A_32_P203046",0,0
"A_32_P203066",0,0
"A_32_P203099",0,0
"A_32_P203126",0,0
"A_32_P203154",1,0
"A_32_P203184",0,0
"A_32_P203219",0,0
"A_32_P203232",0,0
"A_32_P203280",0,0
"A_32_P203292",0,0
"A_32_P203300",0,0
"A_32_P203320",0,0
"A_32_P203362",0,0
"A_32_P203404",0,0
"A_32_P203408",0,0
"A_32_P203430",0,0
"A_32_P203500",0,0
"A_32_P203515",0,0
"A_32_P203528",0,0
"A_32_P203559",0,0
"A_32_P203585",0,0
"A_32_P203592",0,0
"A_32_P203615",0,0
"A_32_P20367",1,0
"A_32_P203688",0,0
"A_32_P203728",0,0
"A_32_P203749",0,0
"A_32_P203786",0,0
"A_32_P203836",0,0
"A_32_P203878",0,0
"A_32_P203917",0,0
"A_32_P203939",0,0
"A_32_P203959",0,0
"A_32_P203979",0,0
"A_32_P203998",0,0
"A_32_P204007",1,0
"A_32_P204019",0,0
"A_32_P204048",0,0
"A_32_P204101",0,0
"A_32_P204126",0,0
"A_32_P204137",0,0
"A_32_P204169",0,0
"A_32_P204205",0,0
"A_32_P204218",0,0
"A_32_P204239",0,0
"A_32_P204258",0,0
"A_32_P204330",0,0
"A_32_P204376",0,0
"A_32_P204381",0,0
"A_32_P20439",0,0
"A_32_P20454",0,0
"A_32_P204565",-1,-1
"A_32_P204624",0,0
"A_32_P204676",0,0
"A_32_P204691",0,0
"A_32_P204722",0,0
"A_32_P204740",0,0
"A_32_P204753",0,0
"A_32_P204785",0,0
"A_32_P204795",0,0
"A_32_P204903",0,0
"A_32_P20492",0,0
"A_32_P204950",0,0
"A_32_P204959",0,0
"A_32_P204980",0,0
"A_32_P204989",0,0
"A_32_P2050",0,0
"A_32_P205006",1,1
"A_32_P205053",0,0
"A_32_P205100",0,0
"A_32_P205110",0,0
"A_32_P205139",0,0
"A_32_P205217",0,0
"A_32_P20523",0,0
"A_32_P205241",0,0
"A_32_P205303",0,0
"A_32_P205323",0,0
"A_32_P205329",0,0
"A_32_P20535",0,0
"A_32_P205350",0,0
"A_32_P205358",0,0
"A_32_P205407",0,0
"A_32_P205431",0,0
"A_32_P205478",0,0
"A_32_P205522",0,0
"A_32_P205550",0,0
"A_32_P205553",1,0
"A_32_P205596",0,0
"A_32_P205616",0,0
"A_32_P205624",0,0
"A_32_P205637",0,0
"A_32_P205722",0,0
"A_32_P20573",0,0
"A_32_P205792",0,0
"A_32_P20582",0,0
"A_32_P205859",0,0
"A_32_P205895",0,0
"A_32_P205913",0,0
"A_32_P205944",0,0
"A_32_P205973",0,0
"A_32_P206050",0,0
"A_32_P206104",0,0
"A_32_P206123",0,0
"A_32_P20613",0,0
"A_32_P206136",0,0
"A_32_P206175",0,0
"A_32_P206208",0,0
"A_32_P206293",0,0
"A_32_P206308",0,0
"A_32_P206344",0,0
"A_32_P206391",0,0
"A_32_P206401",0,0
"A_32_P206415",0,0
"A_32_P206479",0,0
"A_32_P206489",0,0
"A_32_P206497",0,0
"A_32_P206541",0,0
"A_32_P206549",0,0
"A_32_P206561",0,0
"A_32_P206612",0,0
"A_32_P206618",0,0
"A_32_P206698",0,0
"A_32_P206735",0,0
"A_32_P206751",0,0
"A_32_P206758",0,0
"A_32_P206772",0,0
"A_32_P20679",-1,0
"A_32_P2068",0,0
"A_32_P206839",0,0
"A_32_P20686",0,0
"A_32_P206872",0,0
"A_32_P206899",0,0
"A_32_P20691",0,0
"A_32_P206917",0,0
"A_32_P206949",0,0
"A_32_P20697",0,0
"A_32_P206989",0,0
"A_32_P20703",0,-1
"A_32_P207054",0,0
"A_32_P207096",0,0
"A_32_P207117",0,0
"A_32_P207124",0,0
"A_32_P207147",0,0
"A_32_P207151",0,0
"A_32_P207169",0,0
"A_32_P20717",0,0
"A_32_P207180",0,0
"A_32_P207231",1,1
"A_32_P207243",0,0
"A_32_P207294",0,0
"A_32_P207360",0,0
"A_32_P207390",0,0
"A_32_P207414",0,0
"A_32_P207420",0,0
"A_32_P207428",0,0
"A_32_P207436",0,0
"A_32_P207481",0,0
"A_32_P207494",0,0
"A_32_P207726",0,0
"A_32_P207767",0,0
"A_32_P207789",0,0
"A_32_P207802",0,0
"A_32_P207848",0,0
"A_32_P207885",0,0
"A_32_P207903",0,0
"A_32_P207929",0,0
"A_32_P207986",0,0
"A_32_P208039",-1,-1
"A_32_P208076",0,0
"A_32_P208078",0,0
"A_32_P208097",0,0
"A_32_P208120",0,0
"A_32_P208136",0,0
"A_32_P208173",0,0
"A_32_P208178",1,0
"A_32_P20818",0,0
"A_32_P208200",-1,0
"A_32_P20829",0,0
"A_32_P208321",0,0
"A_32_P208328",0,0
"A_32_P208341",0,0
"A_32_P208350",0,0
"A_32_P208370",0,0
"A_32_P208403",0,0
"A_32_P208424",0,0
"A_32_P208533",0,0
"A_32_P208549",0,0
"A_32_P208599",0,0
"A_32_P208621",0,0
"A_32_P208654",0,0
"A_32_P208713",0,0
"A_32_P208733",0,0
"A_32_P208753",0,0
"A_32_P208823",0,0
"A_32_P20884",0,0
"A_32_P208856",0,0
"A_32_P208868",0,0
"A_32_P208915",0,0
"A_32_P208964",0,0
"A_32_P208978",0,0
"A_32_P208991",0,0
"A_32_P20904",0,0
"A_32_P209094",0,0
"A_32_P209104",0,0
"A_32_P20912",0,0
"A_32_P209148",0,0
"A_32_P209163",0,0
"A_32_P209173",0,0
"A_32_P209206",0,0
"A_32_P209208",1,0
"A_32_P209230",0,0
"A_32_P209250",0,0
"A_32_P209325",0,0
"A_32_P209350",0,0
"A_32_P209365",0,0
"A_32_P209472",0,0
"A_32_P209489",0,0
"A_32_P20952",0,0
"A_32_P209582",-1,0
"A_32_P209624",0,0
"A_32_P209641",0,0
"A_32_P209669",0,0
"A_32_P209702",0,0
"A_32_P209735",0,-1
"A_32_P209770",0,0
"A_32_P209778",0,0
"A_32_P209791",0,0
"A_32_P209806",0,0
"A_32_P20982",0,0
"A_32_P209841",0,0
"A_32_P209909",0,0
"A_32_P209924",0,0
"A_32_P209960",0,0
"A_32_P20997",0,0
"A_32_P209989",0,0
"A_32_P210031",0,0
"A_32_P210038",0,0
"A_32_P210106",0,0
"A_32_P210168",0,0
"A_32_P210193",0,0
"A_32_P210202",0,0
"A_32_P210223",0,0
"A_32_P210232",0,0
"A_32_P210252",0,0
"A_32_P210284",0,0
"A_32_P2103",0,0
"A_32_P210311",0,0
"A_32_P210390",0,0
"A_32_P210407",0,0
"A_32_P210472",0,0
"A_32_P210516",0,0
"A_32_P210525",0,0
"A_32_P210572",0,0
"A_32_P210622",0,0
"A_32_P210642",0,0
"A_32_P210687",0,0
"A_32_P210691",0,0
"A_32_P210717",0,0
"A_32_P210723",0,0
"A_32_P210744",0,1
"A_32_P210798",0,0
"A_32_P210872",0,0
"A_32_P210902",0,0
"A_32_P210950",0,0
"A_32_P210982",0,0
"A_32_P21099",0,0
"A_32_P211026",0,0
"A_32_P211045",0,0
"A_32_P211048",-1,-1
"A_32_P211080",0,0
"A_32_P211117",0,0
"A_32_P211141",0,0
"A_32_P211188",0,0
"A_32_P211248",0,0
"A_32_P211253",0,0
"A_32_P211276",0,0
"A_32_P211301",0,0
"A_32_P211353",0,0
"A_32_P211363",0,0
"A_32_P211386",0,0
"A_32_P211391",0,0
"A_32_P211414",0,0
"A_32_P211418",0,0
"A_32_P211494",0,0
"A_32_P211558",0,0
"A_32_P211603",0,0
"A_32_P211621",0,0
"A_32_P211683",0,0
"A_32_P211708",0,0
"A_32_P211752",0,0
"A_32_P211765",0,0
"A_32_P211799",0,0
"A_32_P211885",0,0
"A_32_P211956",0,0
"A_32_P212024",0,0
"A_32_P212058",0,0
"A_32_P212095",0,0
"A_32_P212108",0,0
"A_32_P212141",0,0
"A_32_P212178",0,0
"A_32_P21222",0,0
"A_32_P212258",0,0
"A_32_P212272",0,0
"A_32_P212294",0,0
"A_32_P212333",0,0
"A_32_P212343",0,0
"A_32_P212373",0,0
"A_32_P212406",0,0
"A_32_P212411",0,0
"A_32_P212446",0,0
"A_32_P21246",0,0
"A_32_P212471",0,0
"A_32_P212483",0,0
"A_32_P212520",0,0
"A_32_P212541",0,0
"A_32_P21255",0,0
"A_32_P212566",0,0
"A_32_P212578",0,0
"A_32_P212598",0,0
"A_32_P212654",0,0
"A_32_P212685",0,0
"A_32_P212712",0,0
"A_32_P212764",0,0
"A_32_P212802",0,0
"A_32_P212817",0,0
"A_32_P212820",0,0
"A_32_P212886",0,0
"A_32_P212897",0,0
"A_32_P212903",0,0
"A_32_P212920",0,0
"A_32_P212939",0,0
"A_32_P212955",0,0
"A_32_P212958",0,0
"A_32_P213002",0,1
"A_32_P213086",0,0
"A_32_P213091",0,0
"A_32_P213103",0,0
"A_32_P213210",0,0
"A_32_P213306",1,0
"A_32_P213330",0,0
"A_32_P213342",0,0
"A_32_P213349",0,0
"A_32_P213358",0,0
"A_32_P213389",0,0
"A_32_P213418",0,0
"A_32_P213459",0,0
"A_32_P213469",0,0
"A_32_P213509",0,-1
"A_32_P213521",0,0
"A_32_P21354",0,0
"A_32_P213543",0,0
"A_32_P213615",0,0
"A_32_P213624",0,0
"A_32_P213637",0,0
"A_32_P213650",0,0
"A_32_P213661",0,0
"A_32_P213678",0,0
"A_32_P213692",0,0
"A_32_P213706",0,0
"A_32_P21375",0,0
"A_32_P213755",0,0
"A_32_P213822",0,0
"A_32_P213831",0,0
"A_32_P21384",1,0
"A_32_P213861",0,0
"A_32_P213881",0,0
"A_32_P213917",0,0
"A_32_P213930",0,0
"A_32_P213946",-1,0
"A_32_P213948",0,0
"A_32_P213965",0,0
"A_32_P214005",0,0
"A_32_P214011",0,0
"A_32_P214020",0,0
"A_32_P214054",-1,-1
"A_32_P214107",0,0
"A_32_P214178",0,0
"A_32_P214274",0,0
"A_32_P214284",0,0
"A_32_P214340",0,0
"A_32_P214395",0,0
"A_32_P214441",0,0
"A_32_P214471",-1,0
"A_32_P214503",0,0
"A_32_P214513",0,0
"A_32_P214565",0,0
"A_32_P21459",0,0
"A_32_P214611",0,0
"A_32_P214665",0,0
"A_32_P214689",0,0
"A_32_P21474",0,0
"A_32_P214758",0,0
"A_32_P214781",0,0
"A_32_P214795",0,0
"A_32_P2148",0,0
"A_32_P214807",0,0
"A_32_P214817",0,0
"A_32_P214860",0,0
"A_32_P214925",0,0
"A_32_P214943",0,0
"A_32_P214969",0,0
"A_32_P215002",0,0
"A_32_P215003",0,0
"A_32_P215078",0,0
"A_32_P215100",0,0
"A_32_P215113",0,0
"A_32_P215143",0,0
"A_32_P215170",0,0
"A_32_P215179",0,0
"A_32_P215304",0,0
"A_32_P215318",0,0
"A_32_P215404",0,0
"A_32_P215462",0,0
"A_32_P215474",0,0
"A_32_P215475",0,0
"A_32_P215556",0,0
"A_32_P215621",0,0
"A_32_P215669",0,0
"A_32_P215676",0,0
"A_32_P215691",0,0
"A_32_P2157",0,0
"A_32_P215700",0,0
"A_32_P215714",0,0
"A_32_P215745",0,0
"A_32_P215789",0,0
"A_32_P21579",0,0
"A_32_P215847",0,0
"A_32_P215856",1,0
"A_32_P215866",0,0
"A_32_P215900",0,0
"A_32_P215938",0,0
"A_32_P215943",0,0
"A_32_P216004",0,0
"A_32_P216015",0,0
"A_32_P216030",0,0
"A_32_P216041",0,0
"A_32_P2161",0,0
"A_32_P216103",0,0
"A_32_P216122",-1,-1
"A_32_P216175",0,0
"A_32_P216193",0,0
"A_32_P216241",0,0
"A_32_P216332",0,0
"A_32_P216369",0,0
"A_32_P216426",0,0
"A_32_P21646",0,0
"A_32_P216507",0,0
"A_32_P216520",0,0
"A_32_P216548",0,0
"A_32_P216566",0,0
"A_32_P216602",0,0
"A_32_P216635",0,0
"A_32_P216715",0,0
"A_32_P216734",0,0
"A_32_P216809",0,0
"A_32_P216820",0,0
"A_32_P216841",0,0
"A_32_P216872",0,0
"A_32_P216888",0,0
"A_32_P216970",0,0
"A_32_P216991",0,0
"A_32_P217051",0,0
"A_32_P217100",0,0
"A_32_P217128",0,0
"A_32_P217140",0,0
"A_32_P217261",0,0
"A_32_P217271",0,0
"A_32_P217330",0,0
"A_32_P217346",0,0
"A_32_P217390",0,0
"A_32_P217401",0,0
"A_32_P21742",0,0
"A_32_P217428",0,0
"A_32_P217471",0,0
"A_32_P217500",0,0
"A_32_P217510",0,0
"A_32_P217523",0,0
"A_32_P217543",0,0
"A_32_P217561",0,0
"A_32_P217581",0,0
"A_32_P217614",0,0
"A_32_P217643",0,0
"A_32_P217655",0,0
"A_32_P2177",0,0
"A_32_P217709",0,0
"A_32_P217750",0,0
"A_32_P217762",0,0
"A_32_P217773",0,0
"A_32_P217797",0,0
"A_32_P217814",0,0
"A_32_P217853",0,0
"A_32_P217870",0,0
"A_32_P217888",0,0
"A_32_P217901",0,0
"A_32_P217911",0,0
"A_32_P21794",0,0
"A_32_P218025",0,0
"A_32_P218030",0,0
"A_32_P218046",0,0
"A_32_P21807",0,0
"A_32_P218079",0,0
"A_32_P218131",0,0
"A_32_P218143",0,0
"A_32_P218228",0,0
"A_32_P218249",0,0
"A_32_P218251",0,0
"A_32_P218293",0,0
"A_32_P218332",0,0
"A_32_P218355",0,0
"A_32_P218436",0,0
"A_32_P21848",0,0
"A_32_P218482",0,0
"A_32_P218493",0,0
"A_32_P218543",0,0
"A_32_P218636",0,0
"A_32_P218671",0,0
"A_32_P218707",0,0
"A_32_P218734",0,0
"A_32_P218766",0,0
"A_32_P218785",0,0
"A_32_P218806",0,0
"A_32_P218812",0,0
"A_32_P218823",0,0
"A_32_P218875",0,0
"A_32_P218883",0,0
"A_32_P218977",0,0
"A_32_P218989",0,0
"A_32_P218992",0,0
"A_32_P219011",0,0
"A_32_P219031",1,0
"A_32_P219086",0,0
"A_32_P219116",0,0
"A_32_P219126",0,0
"A_32_P219135",0,0
"A_32_P219148",0,0
"A_32_P21916",0,0
"A_32_P219279",0,0
"A_32_P219368",0,0
"A_32_P219377",0,1
"A_32_P219460",0,0
"A_32_P219520",0,0
"A_32_P219554",0,0
"A_32_P219581",0,0
"A_32_P219601",0,0
"A_32_P219620",0,0
"A_32_P219635",0,0
"A_32_P219657",0,0
"A_32_P219660",0,0
"A_32_P219704",0,0
"A_32_P219753",0,0
"A_32_P219822",0,0
"A_32_P219845",0,0
"A_32_P21993",0,0
"A_32_P219942",0,0
"A_32_P219963",0,0
"A_32_P219970",0,0
"A_32_P22005",0,0
"A_32_P220078",0,0
"A_32_P220109",0,0
"A_32_P220127",1,0
"A_32_P22014",0,0
"A_32_P220152",0,0
"A_32_P220161",0,0
"A_32_P220183",0,0
"A_32_P220233",0,0
"A_32_P220245",0,0
"A_32_P220307",1,0
"A_32_P220326",0,0
"A_32_P220372",0,0
"A_32_P220463",0,0
"A_32_P220472",0,0
"A_32_P220519",0,0
"A_32_P220523",0,0
"A_32_P220567",0,0
"A_32_P220580",0,0
"A_32_P220591",0,0
"A_32_P220625",0,0
"A_32_P220666",0,0
"A_32_P220671",0,0
"A_32_P220696",0,0
"A_32_P220700",0,0
"A_32_P220715",0,0
"A_32_P220739",0,0
"A_32_P220750",0,0
"A_32_P220762",0,0
"A_32_P220770",0,0
"A_32_P22078",0,0
"A_32_P220798",0,0
"A_32_P220826",0,0
"A_32_P220881",0,0
"A_32_P220897",0,0
"A_32_P220912",0,-1
"A_32_P220938",0,0
"A_32_P221",0,0
"A_32_P221000",0,0
"A_32_P221076",0,0
"A_32_P221096",0,0
"A_32_P221121",0,0
"A_32_P221166",0,0
"A_32_P221256",0,0
"A_32_P2213",0,0
"A_32_P221305",0,0
"A_32_P221337",0,0
"A_32_P221352",0,0
"A_32_P22139",0,0
"A_32_P221429",0,0
"A_32_P221437",0,0
"A_32_P221452",0,0
"A_32_P221479",0,0
"A_32_P221507",0,0
"A_32_P221517",0,0
"A_32_P221552",0,0
"A_32_P221569",0,0
"A_32_P221579",0,0
"A_32_P221590",-1,0
"A_32_P221619",0,0
"A_32_P221624",0,0
"A_32_P221631",0,0
"A_32_P221641",-1,-1
"A_32_P221694",0,0
"A_32_P221717",0,0
"A_32_P221723",0,0
"A_32_P221748",0,0
"A_32_P221774",0,0
"A_32_P221799",0,0
"A_32_P221822",0,0
"A_32_P221832",0,0
"A_32_P221907",0,0
"A_32_P22191",0,0
"A_32_P221958",0,0
"A_32_P221966",0,0
"A_32_P221991",0,0
"A_32_P222030",0,0
"A_32_P222060",0,0
"A_32_P222079",0,0
"A_32_P222096",0,0
"A_32_P222106",0,0
"A_32_P222149",0,0
"A_32_P222225",0,0
"A_32_P222241",0,0
"A_32_P222250",0,0
"A_32_P222277",0,0
"A_32_P222335",0,0
"A_32_P222355",0,0
"A_32_P222362",0,0
"A_32_P222374",0,0
"A_32_P222383",0,0
"A_32_P222398",0,0
"A_32_P22245",0,0
"A_32_P222450",0,0
"A_32_P222460",0,0
"A_32_P222474",0,0
"A_32_P222496",0,0
"A_32_P222515",0,0
"A_32_P222521",0,0
"A_32_P22257",0,0
"A_32_P222571",1,1
"A_32_P222612",0,0
"A_32_P22263",0,0
"A_32_P222664",0,0
"A_32_P222684",0,0
"A_32_P222695",0,0
"A_32_P22275",0,0
"A_32_P222751",0,0
"A_32_P222857",0,0
"A_32_P222872",0,0
"A_32_P22288",0,0
"A_32_P222961",0,0
"A_32_P222993",0,0
"A_32_P223017",0,0
"A_32_P223059",0,0
"A_32_P223140",0,0
"A_32_P223173",0,0
"A_32_P223189",0,0
"A_32_P223210",0,0
"A_32_P223245",0,0
"A_32_P223256",0,0
"A_32_P223292",0,0
"A_32_P223319",0,0
"A_32_P223327",0,0
"A_32_P223370",0,0
"A_32_P22338",0,0
"A_32_P223400",0,0
"A_32_P223422",0,0
"A_32_P223441",0,0
"A_32_P223456",0,0
"A_32_P223464",0,0
"A_32_P223488",0,0
"A_32_P223504",0,0
"A_32_P22355",0,0
"A_32_P223551",0,0
"A_32_P223616",0,0
"A_32_P22364",0,0
"A_32_P223644",0,0
"A_32_P223661",0,0
"A_32_P223675",0,0
"A_32_P223695",0,0
"A_32_P223706",0,0
"A_32_P223747",0,0
"A_32_P223777",0,0
"A_32_P223786",0,0
"A_32_P22383",0,0
"A_32_P223852",0,0
"A_32_P223859",0,0
"A_32_P223918",0,0
"A_32_P223935",0,0
"A_32_P223985",0,0
"A_32_P22401",0,0
"A_32_P224040",0,0
"A_32_P224047",0,0
"A_32_P224094",0,0
"A_32_P224149",0,0
"A_32_P224157",0,0
"A_32_P224188",0,0
"A_32_P224234",0,0
"A_32_P224253",0,0
"A_32_P224302",0,0
"A_32_P224327",0,0
"A_32_P224345",0,0
"A_32_P224358",0,0
"A_32_P224449",0,0
"A_32_P224498",0,0
"A_32_P224522",0,0
"A_32_P224525",0,0
"A_32_P224566",0,0
"A_32_P224586",0,0
"A_32_P224638",0,0
"A_32_P224666",1,0
"A_32_P224692",0,0
"A_32_P224697",0,0
"A_32_P224727",0,0
"A_32_P224751",0,0
"A_32_P224840",0,0
"A_32_P224850",0,0
"A_32_P224855",0,0
"A_32_P224888",-1,-1
"A_32_P224911",0,0
"A_32_P224926",0,0
"A_32_P224992",0,1
"A_32_P22501",0,0
"A_32_P225021",0,0
"A_32_P225052",0,0
"A_32_P225092",0,0
"A_32_P225119",0,0
"A_32_P225129",0,0
"A_32_P225135",0,0
"A_32_P225173",0,0
"A_32_P225209",0,0
"A_32_P225263",0,0
"A_32_P225301",0,0
"A_32_P225328",0,0
"A_32_P225345",0,0
"A_32_P225355",0,0
"A_32_P22539",1,0
"A_32_P225415",0,0
"A_32_P225449",0,0
"A_32_P225472",0,0
"A_32_P22549",0,0
"A_32_P225536",0,0
"A_32_P225604",0,0
"A_32_P225625",0,0
"A_32_P225647",0,0
"A_32_P225659",0,0
"A_32_P225667",0,0
"A_32_P22571",0,0
"A_32_P225734",0,0
"A_32_P225759",0,0
"A_32_P225768",0,0
"A_32_P22578",0,0
"A_32_P225806",0,0
"A_32_P225816",0,0
"A_32_P225854",0,0
"A_32_P225870",0,0
"A_32_P225905",0,0
"A_32_P225916",0,0
"A_32_P226009",0,0
"A_32_P226073",0,0
"A_32_P226078",0,0
"A_32_P226149",0,0
"A_32_P226157",1,0
"A_32_P226169",0,0
"A_32_P226186",0,0
"A_32_P226200",0,0
"A_32_P226205",0,0
"A_32_P22622",0,0
"A_32_P226338",0,0
"A_32_P226356",0,0
"A_32_P22637",0,0
"A_32_P226449",0,0
"A_32_P226457",0,0
"A_32_P226468",0,0
"A_32_P226498",0,0
"A_32_P226525",0,0
"A_32_P22654",0,0
"A_32_P226556",0,0
"A_32_P226567",0,0
"A_32_P226605",0,0
"A_32_P226614",0,0
"A_32_P226620",0,0
"A_32_P226646",0,0
"A_32_P226656",0,0
"A_32_P226678",0,0
"A_32_P226689",0,0
"A_32_P226700",0,0
"A_32_P226735",0,0
"A_32_P226751",0,0
"A_32_P226768",0,0
"A_32_P226786",0,0
"A_32_P22679",0,0
"A_32_P226801",0,0
"A_32_P226810",0,0
"A_32_P226858",0,0
"A_32_P226869",0,0
"A_32_P226907",0,0
"A_32_P226918",0,0
"A_32_P226941",0,0
"A_32_P22702",0,0
"A_32_P227027",0,0
"A_32_P227043",0,0
"A_32_P227059",0,0
"A_32_P227110",0,-1
"A_32_P227158",0,0
"A_32_P227216",0,0
"A_32_P227265",0,0
"A_32_P227317",0,0
"A_32_P22735",0,0
"A_32_P227400",0,0
"A_32_P227438",0,0
"A_32_P227496",0,0
"A_32_P22750",0,0
"A_32_P227525",0,0
"A_32_P227605",0,0
"A_32_P227615",0,0
"A_32_P227648",0,0
"A_32_P227657",-1,0
"A_32_P227673",0,0
"A_32_P227724",0,0
"A_32_P227764",0,0
"A_32_P227769",0,0
"A_32_P227845",0,0
"A_32_P227870",0,0
"A_32_P227910",0,0
"A_32_P227921",0,0
"A_32_P227930",0,0
"A_32_P228037",0,0
"A_32_P228067",0,0
"A_32_P228124",0,0
"A_32_P228167",0,0
"A_32_P228183",0,0
"A_32_P228206",0,0
"A_32_P228254",0,0
"A_32_P22826",0,0
"A_32_P228268",0,0
"A_32_P228277",0,0
"A_32_P228290",0,0
"A_32_P228331",0,0
"A_32_P228341",0,0
"A_32_P228348",0,0
"A_32_P228356",0,0
"A_32_P228414",0,0
"A_32_P228438",0,0
"A_32_P228455",0,0
"A_32_P228501",0,0
"A_32_P228521",0,0
"A_32_P228570",0,0
"A_32_P228601",0,0
"A_32_P228612",0,0
"A_32_P228618",0,0
"A_32_P228625",0,0
"A_32_P22866",0,0
"A_32_P228683",0,0
"A_32_P228699",0,0
"A_32_P228759",0,0
"A_32_P228775",0,0
"A_32_P228784",0,0
"A_32_P228804",0,0
"A_32_P228806",0,0
"A_32_P22883",0,0
"A_32_P228869",0,0
"A_32_P228886",0,0
"A_32_P228917",0,0
"A_32_P229023",0,0
"A_32_P229037",0,0
"A_32_P229065",0,0
"A_32_P229104",0,0
"A_32_P229132",0,0
"A_32_P229221",0,0
"A_32_P229299",0,0
"A_32_P229311",0,0
"A_32_P229329",0,0
"A_32_P229358",0,0
"A_32_P229365",0,0
"A_32_P229447",0,0
"A_32_P229493",0,0
"A_32_P229618",0,0
"A_32_P229699",0,0
"A_32_P229746",0,0
"A_32_P229760",1,0
"A_32_P229818",0,0
"A_32_P22989",0,0
"A_32_P229965",0,0
"A_32_P230059",0,0
"A_32_P23010",0,0
"A_32_P230138",0,0
"A_32_P230148",0,0
"A_32_P230174",0,0
"A_32_P230192",0,0
"A_32_P230196",0,0
"A_32_P230253",0,0
"A_32_P2303",0,0
"A_32_P230326",0,0
"A_32_P230398",0,0
"A_32_P230452",0,0
"A_32_P230465",0,0
"A_32_P23047",0,0
"A_32_P230523",0,0
"A_32_P230529",0,0
"A_32_P230537",0,0
"A_32_P230547",0,0
"A_32_P230595",0,0
"A_32_P230720",0,0
"A_32_P230736",0,0
"A_32_P230808",0,0
"A_32_P230828",0,0
"A_32_P230838",0,0
"A_32_P230868",0,0
"A_32_P23096",0,0
"A_32_P231033",0,0
"A_32_P231086",0,0
"A_32_P231114",0,0
"A_32_P23113",0,0
"A_32_P231143",0,0
"A_32_P231179",0,0
"A_32_P231226",0,0
"A_32_P23125",0,0
"A_32_P231250",0,0
"A_32_P231265",0,0
"A_32_P231302",0,0
"A_32_P231346",0,0
"A_32_P231391",0,0
"A_32_P231415",0,0
"A_32_P231427",0,0
"A_32_P231446",0,0
"A_32_P23145",0,0
"A_32_P231463",0,0
"A_32_P231493",0,0
"A_32_P23154",0,0
"A_32_P231547",0,0
"A_32_P231568",0,0
"A_32_P231617",0,0
"A_32_P231641",0,0
"A_32_P23172",0,0
"A_32_P231743",0,0
"A_32_P231810",0,0
"A_32_P23187",0,0
"A_32_P231880",0,0
"A_32_P231941",0,0
"A_32_P23199",0,0
"A_32_P232035",0,0
"A_32_P23209",0,0
"A_32_P232192",0,0
"A_32_P232198",0,0
"A_32_P232214",0,0
"A_32_P232237",0,0
"A_32_P232327",0,0
"A_32_P232381",0,0
"A_32_P232383",0,0
"A_32_P232411",0,0
"A_32_P232413",0,0
"A_32_P232437",0,0
"A_32_P232455",0,0
"A_32_P232496",0,0
"A_32_P232523",0,0
"A_32_P232543",0,0
"A_32_P232559",0,0
"A_32_P232588",0,0
"A_32_P232601",0,0
"A_32_P232617",0,0
"A_32_P232647",0,0
"A_32_P232682",0,0
"A_32_P232704",0,0
"A_32_P23272",0,0
"A_32_P232747",0,0
"A_32_P232808",0,0
"A_32_P232825",0,0
"A_32_P232837",0,0
"A_32_P232851",-1,0
"A_32_P232865",0,0
"A_32_P232883",0,0
"A_32_P232944",0,0
"A_32_P233019",0,0
"A_32_P233049",0,0
"A_32_P23308",0,0
"A_32_P233091",0,0
"A_32_P233155",0,0
"A_32_P23319",0,0
"A_32_P233211",0,0
"A_32_P233213",0,0
"A_32_P233250",0,0
"A_32_P233256",0,0
"A_32_P233278",0,0
"A_32_P2333",1,0
"A_32_P233304",0,0
"A_32_P233314",0,0
"A_32_P23333",0,0
"A_32_P233379",0,0
"A_32_P233405",0,0
"A_32_P233457",0,0
"A_32_P233527",0,0
"A_32_P233569",0,0
"A_32_P233581",0,0
"A_32_P23360",0,0
"A_32_P233688",0,0
"A_32_P233713",0,0
"A_32_P233727",0,0
